nom1,nom,Nation,Pos,equip,Born,partits,minuts,gls,xg,ast,xa,ong,onga,CmpS,CmpS_perc,CmpM,CmpM_perc,CmpL,CmpL_perc,KP,Last13,PPA,CrsPA,SoT_perc,Sh90,tklw,int
Abdoulaye Touré,Abdoulaye-Toure,fr FRA,MF,Nantes,1994.0,54,3761,0.10256932654216186,0.11128466327108091,0.034861346915676286,0.03871533672891907,0.9474306734578382,1.1123504999056781,17.954545454545457,85.95454545454545,19.550000000000004,87.96818181818182,5.598181818181819,78.04545454545456,0.7186363636363637,4.548636363636364,0.3559090909090909,0.04727272727272728,18.022727272727273,1.3195454545454546,1.2200000000000002,0.7904545454545454
Abdul Majeed Waris,Abdul-Majeed-Waris,gh GHA,FW,Strasbourg,1991.0,22,923,0.36650169491525425,0.3763796610169492,0.15018305084745762,0.10637966101694916,1.0371118644067796,1.010677966101695,10.179411764705883,83.22156862745098,5.096470588235294,79.97745098039215,0.7842156862745098,36.61470588235294,0.29343137254901963,0.4911764705882353,0.586078431372549,0.09568627450980392,24.772549019607844,1.5624509803921567,0.6825490196078432,0.6869607843137255
Abou Ouattara,Abou-Ouattara,bf BFA,MF,Lille,1999.0,1,9,0.0,0.0,0.0,0.0,0.0,10.0,20.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aboubakar Kamara,Aboubakar-Kamara,fr FRA,FWMF,Dijon,1995.0,15,523,0.0,0.15992840095465394,0.0,0.08503579952267304,0.3773747016706444,2.32035799522673,11.700172413793105,81.01724137931035,8.794482758620688,83.25862068965517,1.5518965517241379,39.922413793103445,1.5474137931034482,1.0329310344827587,1.0329310344827587,0.3455172413793103,40.08620689655172,1.3739655172413792,0.6889655172413792,0.3439655172413793
Achraf Hakimi,Achraf-Hakimi,ma MAR,DFFW,Dortmund,1998.0,59,4563,0.20459054749649042,0.14153018249883015,0.2896443612540945,0.1788254562470753,2.4545905474964904,1.0723490875058492,32.55404339250493,88.90611439842209,19.763116370808678,86.31262327416174,3.9650493096646944,64.01735700197239,1.2449112426035502,3.1156213017751475,1.5372583826429977,0.5917357001972385,49.2844181459566,1.2802169625246547,1.1653057199211045,0.7253057199211046
Adam Bodzek,Adam-Bodzek,de GER,MF,Düsseldorf,1985.0,28,2015,0.0,0.03,0.0,0.01,1.07,1.96,8.53,86.0,11.9,84.5,5.22,77.5,0.27,2.5,0.18,0.0,44.4,0.4,1.25,0.94
Adam Idah,Adam-Idah,ie IRL,FWMF,Norwich City,2001.0,12,228,0.0,0.4,0.0,0.02,0.0,3.6,8.8,81.5,2.4,85.7,2.0,100.0,0.4,2.0,0.0,0.0,33.3,2.37,1.6,0.0
Adam Lallana,Adam-Lallana,eng ENG,MFFW,Liverpool,1988.0,38,1569,0.17108853410740202,0.1983164005805515,0.17108853410740202,0.1772278664731495,1.7093033381712628,1.0694049346879535,24.11379310344828,89.98275862068965,16.04137931034483,84.16896551724139,2.9337931034482763,66.06551724137931,1.607241379310345,3.735172413793104,1.496206896551724,0.17448275862068968,15.675862068965518,1.0889655172413795,1.6689655172413793,1.0355172413793106
Adam Marušić,Adam-Marusic,me MNE,DF,Lazio,1992.0,41,3026,0.14921722113502936,0.12553033268101763,0.11223483365949119,0.05815655577299414,2.0844070450097845,1.1848610567514677,16.801483679525223,89.01157270029672,13.150741839762608,85.12818991097922,3.3570326409495546,66.50178041543025,1.0353709198813055,0.9481305637982195,0.8288427299703263,0.5626112759643916,48.786053412462905,1.0981899109792284,0.8013056379821957,1.0697922848664687
Adam Masina,Adam-Masina,it ITA,DF,Watford,1994.0,26,1821,0.05,0.04,0.0,0.03,0.89,1.53,11.2,84.1,12.3,67.6,4.75,38.4,0.64,2.82,0.74,0.59,20.0,0.74,1.24,1.14
Adam Ounas,Adam-Ounas,dz ALG,MFFW,Nice,1996.0,29,1922,0.17978316795295846,0.16624770305034917,0.25851525174568174,0.18003307607497243,1.5257368614479974,1.3730981256890848,11.367757009345796,83.83411214953271,11.44803738317757,78.35186915887851,5.093831775700934,62.11915887850467,1.587336448598131,2.1014018691588787,2.1023364485981313,0.5600934579439253,34.413551401869164,1.7785046728971965,0.373177570093458,0.7950000000000002
Adam Smith,Adam-Smith,eng ENG,DF,Bournemouth,1991.0,24,2055,0.0,0.02,0.04,0.04,1.01,1.75,19.7,90.5,14.1,83.2,2.63,46.5,0.44,2.68,0.44,0.09,25.0,0.18,1.32,1.01
Ádám Szalai,Adam-Szalai,hu HUN,FW,Mainz 05,1987.0,39,1647,0.061369352585002326,0.324108057755007,0.061369352585002326,0.07068467629250116,0.9890358639962739,1.369720540288775,8.472459016393444,62.8896174863388,3.987267759562842,58.10491803278689,1.1450273224043719,53.45464480874318,0.8735519125683062,1.4742076502732242,0.22120218579234976,0.0,34.82677595628415,2.182131147540984,0.4874863387978142,0.38038251366120224
Adam Webster,Adam-Webster,eng ENG,DF,Brighton,1995.0,53,4632,0.07022437841115828,0.042977562158884174,0.021067313523347484,0.02404487568223166,1.0306185567010309,1.4155609460278957,14.609338521400778,88.12490272373542,26.896887159533073,89.53035019455253,9.45498054474708,68.58249027237353,0.3145525291828794,3.850389105058366,0.2166536964980545,0.03848249027237354,35.82645914396887,0.7011673151750973,0.7551750972762645,1.1669649805447468
Adama Soumaoro,Adama-Soumaoro,fr FRA,DF,Lille,1992.0,27,2052,0.17204391433992952,0.12697207915424233,0.0,0.0023177012740580104,1.6259555435077255,1.2385117918134996,12.894736842105265,92.3872807017544,25.90482456140351,94.87587719298247,8.074824561403508,86.45043859649124,0.08750000000000001,0.8339912280701756,0.0,0.0,53.44956140350878,0.48307017543859654,0.5674561403508773,1.270482456140351
Adama Traoré,Adama-Traore,ml MLI,MF,Monaco,1995.0,17,1032,0.04444825895046591,0.05432564982834723,0.17779303580186365,0.1827317312408043,0.4839921530161844,2.1694065718489455,16.817391304347826,85.97565217391303,12.695652173913043,83.8495652173913,4.956434782608696,64.02434782608695,2.9606956521739125,3.476869565217391,1.2173913043478262,0.08765217391304347,22.88695652173913,1.4803478260869563,0.2629565217391304,0.08765217391304347
Adama Traoré,Adama-Traore,es ESP,FWMF,Wolves,1996.0,65,4568,0.09792068595927118,0.09896034297963557,0.21682437605267185,0.21497167355688257,1.3937620578778134,1.197107640483846,10.513017751479289,76.82603550295858,7.519112426035504,66.8560157790927,2.1320118343195267,51.78796844181459,1.8159960552268244,1.5213017751479287,1.3622090729783036,0.9466074950690335,26.653057199211045,1.3223076923076922,0.7699013806706114,0.3358974358974359
Ademola Lookman,Ademola-Lookman,eng ENG,MFFW,RB Leipzig,1997.0,38,2583,0.07491043854231007,0.24786287831995057,0.07491043854231007,0.15404570722668315,1.3058554663372453,1.5777640518838791,14.605574912891989,86.58048780487806,11.28794425087108,81.14564459930314,2.6150871080139373,48.16655052264809,1.9894773519163764,1.6359581881533103,1.5304529616724738,0.24620209059233453,29.129268292682926,2.4339721254355404,1.046864111498258,0.8720905923344948
Adil Aouchiche,Adil-Aouchiche,fr FRA,MF,Paris S-G,2002.0,27,1419,0.06350036049026676,0.09280821917808219,0.13188536409516943,0.11723143475126171,2.0149567411679885,0.6447728911319395,15.221518987341772,83.86835443037975,8.857848101265821,75.61582278481013,5.383037974683544,48.08860759493671,2.7237341772151904,3.1024683544303797,1.3953164556962026,0.439620253164557,45.49113924050633,1.3284177215189872,0.7574683544303797,0.19113924050632913
Adil Taoui,Adil-Taoui,fr FRA,MF,Toulouse,2001.0,2,25,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.67,0.0
Adilson Malanda,Adilson-Malanda,fr FRA,MF,Nîmes,2001.0,1,19,0.0,0.0,0.0,0.0,0.0,15.0,5.0,100.0,5.0,33.3,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Admir Mehmedi,Admir-Mehmedi,ch SUI,MFFW,Wolfsburg,1991.0,37,1985,0.10749097472924188,0.12149819494584838,0.17267148014440434,0.13684115523465704,1.5121841155234657,1.0364801444043321,18.121363636363636,82.77909090909091,11.13522727272727,78.9031818181818,3.2692727272727278,53.13818181818181,1.5449545454545457,3.409409090909091,1.5449545454545457,0.2735,33.524090909090916,1.4036363636363638,0.6845,0.3635454545454545
Adnan Januzaj,Adnan-Januzaj,be BEL,FWMF,Real Sociedad,1995.0,42,1836,0.24068263473053894,0.20080239520958085,0.24068263473053894,0.21937724550898202,1.4436526946107782,1.0965868263473053,13.36078431372549,81.53235294117648,8.783333333333335,74.18039215686275,4.753823529411765,47.85882352941177,1.7153921568627453,2.2539215686274514,2.2537254901960786,0.4442156862745099,32.47156862745098,2.4015686274509807,0.3934313725490196,0.49284313725490203
Adolfo Gaich,Adolfo-Gaich,ar ARG,FW,Benevento,1999.0,5,254,0.71,0.38,0.0,0.05,1.07,1.43,6.79,67.9,4.29,80.0,1.79,100.0,1.43,0.0,1.07,0.36,33.3,3.19,0.0,0.71
Adri Embarba,Adri-Embarba,es ESP,MFFW,Espanyol,1992.0,18,1371,0.13,0.19,0.26,0.12,0.72,1.18,7.96,77.1,5.07,63.6,2.57,30.2,1.18,1.12,1.05,0.46,37.8,2.43,1.18,0.72
Adrián,Adrian,es ESP,GK,Liverpool,1987.0,14,1145,0.0,0.0,0.0,0.0,2.3803180212014134,1.4059010600706714,3.7774015748031498,100.0,10.936220472440944,97.88740157480315,8.817795275590552,51.473228346456686,0.0,0.23677165354330706,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Cubas,Adrian-Cubas,py PAR,MF,Nîmes,1996.0,22,1834,0.05,0.02,0.0,0.03,0.98,1.72,11.5,86.1,15.0,87.2,6.32,71.7,0.39,2.35,0.2,0.0,44.4,0.44,2.45,1.91
Adrian Grbić,Adrian-Grbic,at AUT,FW,Lorient,1996.0,27,891,0.4,0.58,0.0,0.05,1.21,1.82,7.58,75.8,2.42,52.2,0.3,27.3,0.4,0.81,0.2,0.0,34.5,2.93,0.71,0.2
Adrián Guerrero,Adrian-Guerrero,es ESP,DF,Valencia,1998.0,2,126,0.0,0.0,0.0,0.0,2.14,2.14,18.6,78.8,22.1,83.8,1.43,28.6,0.0,2.86,0.0,0.0,0.0,0.0,0.71,0.71
Adrián López,Adrian-Lopez,es ESP,FWMF,Osasuna,1988.0,40,1838,0.13945812807881774,0.18299596954769368,0.040685176892073446,0.1370756829377519,1.0910837438423642,1.239243170622481,13.594117647058825,78.21176470588236,7.011176470588237,71.49215686274509,1.0305882352941178,48.97450980392157,1.2290196078431372,1.9611764705882355,0.6380392156862745,0.1019607843137255,34.82352941176471,1.3701960784313727,0.4943137254901961,0.29803921568627456
Adrian Mariappa,Adrian-Mariappa,jm JAM,DF,Watford,1986.0,20,1513,0.0,0.02,0.0,0.02,0.95,1.96,9.05,87.4,12.1,75.6,3.63,49.6,0.24,1.9,0.18,0.18,0.0,0.18,0.71,0.42
Adrián Marín,Adrian-Marin,es ESP,DF,Alavés,1997.0,21,1098,0.0,0.05386160714285714,0.0,0.06049107142857143,0.46178571428571435,2.017142857142857,10.787540983606558,87.44754098360656,13.404098360655741,76.62622950819673,3.445,41.13770491803279,0.5766393442622951,2.7900819672131143,0.7404098360655739,0.16352459016393442,0.0,0.32868852459016396,0.5725409836065575,1.1448360655737704
Adrián Ramos,Adrian-Ramos,co COL,FW,Granada,1986.0,7,226,0.0,0.18,0.0,0.03,1.2,2.4,10.0,64.1,6.8,73.9,1.6,66.7,0.4,4.0,0.8,0.0,33.3,2.39,0.4,0.0
Adrien Hunou,Adrien-Hunou,fr FRA,FWMF,Rennes,1994.0,42,1789,0.6048902027027027,0.5844510135135136,0.05288429054054055,0.1202195945945946,1.6066765202702704,0.8706587837837839,11.4989898989899,83.32727272727273,6.770404040404042,82.17878787878789,0.9085858585858586,60.15151515151515,0.9616161616161617,0.45646464646464646,0.7055555555555556,0.2547474747474747,48.84949494949495,2.467070707070707,1.1576767676767676,0.15323232323232322
Adrien Lebeau,Adrien-Lebeau,fr FRA,MF,Strasbourg,1999.0,2,13,0.0,0.0,0.0,0.0,0.0,0.0,20.0,66.7,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Rabiot,Adrien-Rabiot,fr FRA,MF,Juventus,1995.0,51,3484,0.06865506329113924,0.06243670886075949,0.034454113924050636,0.03378164556962025,2.029833860759494,1.0182357594936708,24.966925064599483,92.13385012919896,20.622739018087852,92.88346253229975,4.159173126614986,83.8863049095607,0.5424289405684755,4.340025839793282,0.6415762273901808,0.12643410852713177,33.95142118863049,0.980439276485788,1.808346253229974,1.1666925064599483
Adrien Silva,Adrien-Silva,pt POR,MF,Monaco,1989.0,40,2390,0.0,0.030146108457431865,0.10073054228715932,0.08686147794324248,1.566277044113515,1.168977240797977,20.258646616541352,89.82631578947368,20.193984962406013,89.53157894736842,7.8599248120300755,75.78721804511278,0.8654135338345865,4.814285714285714,0.4873684210526315,0.0,10.941353383458644,0.7123308270676691,1.8791729323308268,1.4664661654135336
Adrien Tameze,Adrien-Tameze,cm CMR,MF,Nice,1994.0,41,2720,0.11418410892095104,0.08209713472871367,0.0,0.07894533631375737,1.4628632391790286,1.5467181467181468,14.895033112582782,85.89867549668872,14.842384105960264,85.2615894039735,3.5758278145695366,61.435430463576154,0.7924172185430464,2.7140728476821185,0.9296026490066225,0.06586092715231788,18.476821192052977,0.6647019867549668,1.553476821192053,1.1272847682119205
Adrien Thomasson,Adrien-Thomasson,fr FRA,MF,Strasbourg,1993.0,55,4091,0.3070425531914894,0.25669558101472995,0.04000000000000001,0.16669558101472995,1.2166955810147297,1.1428707037643209,15.013215859030835,81.47444933920704,11.605286343612335,79.87444933920706,2.9297356828193832,65.65903083700441,1.4982378854625553,2.620088105726872,1.0533039647577094,0.2217180616740088,34.098678414096916,1.9331718061674008,1.0548017621145376,0.5713656387665198
Adrien Truffert,Adrien-Truffert,fr FRA,DFMF,Rennes,2001.0,23,1588,0.06,0.07,0.17,0.11,1.08,1.19,23.2,90.1,19.1,85.1,3.01,54.6,0.97,2.05,0.91,0.57,17.6,0.96,1.14,0.85
Agustín Rogel,Agustin-Rogel,uy URU,DF,Toulouse,1997.0,10,858,0.0,0.04,0.0,0.01,0.53,2.11,9.47,92.8,17.1,95.9,4.0,59.4,0.21,1.37,0.0,0.0,0.0,0.31,0.74,0.11
Ahmad Benali,Ahmad-Benali,ly LBY,MF,Crotone,1992.0,10,698,0.0,0.08,0.0,0.09,0.77,2.56,25.0,92.9,24.1,89.1,5.26,63.1,1.15,5.26,1.28,0.26,37.5,1.03,2.05,0.38
Ahmad Ngouyamsa,Ahmad-Ngouyamsa,cm CMR,DF,Dijon,2000.0,2,144,0.0,0.0,0.0,0.0,1.2333819241982507,1.0495626822157433,10.472727272727273,64.36363636363636,11.345454545454546,62.690909090909095,5.003636363636364,29.6,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9090909090909091,1.3645454545454543
Ahmed Elmohamady,Ahmed-Elmohamady,eg EGY,DF,Aston Villa,1987.0,29,1644,0.06555604785112983,0.025431989366415598,0.06555604785112983,0.18197607443509084,0.9002481169694285,1.9302569782897652,18.82021857923497,90.52841530054644,17.84918032786885,77.28524590163936,6.226338797814208,53.34153005464481,1.5273770491803278,3.5550273224043716,2.0734972677595627,1.2004918032786887,12.56830601092896,0.5477595628415299,1.3127868852459017,1.4192349726775957
Ahmed Hegazi,Ahmed-Hegazi,eg EGY,DF,West Brom,1991.0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,11.0,84.6,18.0,72.0,8.0,61.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Kutucu,Ahmed-Kutucu,tr TUR,FWMF,Schalke 04,2000.0,32,787,0.35173184357541903,0.20120670391061454,0.23741899441340783,0.1418994413407821,1.4069273743016761,2.649486033519553,9.077586206896552,76.11724137931036,5.8596551724137935,71.55172413793105,1.4913793103448278,63.417241379310354,0.9162068965517243,0.6920689655172414,0.5775862068965518,0.23275862068965522,28.706896551724135,1.9458620689655177,1.0344827586206897,0.45689655172413796
Aihen Muñoz,Aihen-Munoz,es ESP,DF,Real Sociedad,1997.0,30,2159,0.0,0.007060233742882828,0.028240934971531313,0.017650584357207073,1.1653251423434223,1.177626610728199,16.47041666666667,86.71666666666668,20.18,78.44208333333334,4.247083333333333,39.4925,0.28929166666666667,2.3747916666666664,0.9199999999999999,0.6208333333333333,13.645833333333334,0.16920833333333332,0.961,0.3328333333333333
Aimar Oroz,Aimar-Oroz,es ESP,FW,Osasuna,2001.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,10.0,100.0,10.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Aimen Moueffek,Aimen-Moueffek,fr FRA,DFMF,Saint-Étienne,2001.0,14,633,0.0,0.03,0.0,0.05,0.43,2.0,15.6,83.2,15.3,77.5,3.86,57.4,1.14,1.43,0.71,0.0,0.0,0.14,2.71,0.57
Ainsley Maitland-Niles,Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,1997.0,38,2506,0.0,0.023474903474903476,0.08984555984555985,0.08494208494208495,1.2386872586872586,1.2132818532818535,21.57482014388489,87.59280575539567,16.97841726618705,82.94748201438848,4.565035971223022,60.930935251798566,0.5771223021582734,2.6616546762589928,0.7906474820143885,0.24942446043165467,29.85611510791367,0.3594244604316547,1.5444604316546762,1.4728057553956835
Aïssa Mandi,Aissa-Mandi,dz ALG,DF,Betis,1991.0,51,4428,0.04423566878980892,0.06064331210191083,0.014745222929936307,0.02410191082802548,1.3173184713375796,1.231796178343949,15.973983739837399,94.830081300813,26.632520325203252,95.2418699186992,11.918699186991871,82.83292682926829,0.1813821138211382,2.6010162601626012,0.11975609756097563,0.0174390243902439,50.013821138211384,0.38768292682926825,0.6102439024390245,0.9781707317073172
Aitor Fernández,Aitor-Fernandez,es ESP,GK,Levante,1991.0,60,5400,0.0,0.0,0.0,0.007142857142857143,1.2442857142857142,1.4085714285714286,4.286,100.0,8.902,98.52000000000001,8.47,48.160000000000004,0.018000000000000002,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Aitor Ruibal,Aitor-Ruibal,es ESP,DFFW,Leganés,1996.0,44,2330,0.025813953488372093,0.05645348837209302,0.025813953488372093,0.09549418604651162,0.8432558139534885,1.1471511627906976,13.13976833976834,86.01235521235523,8.496447876447876,78.33011583011583,1.621969111969112,45.54826254826255,1.2374131274131275,2.158918918918919,0.9259459459459459,0.19150579150579153,27.348262548262547,1.3509652509652508,1.3864864864864868,1.0427027027027027
Ajdin Hrustic,Ajdin-Hrustic,au AUS,MFFW,Eint Frankfurt,1996.0,8,109,0.0,0.02,0.0,0.24,4.17,0.0,27.5,91.7,25.8,93.9,6.67,42.1,1.67,8.33,3.33,0.0,100.0,0.83,2.5,2.5
Akaki Gogia,Akaki-Gogia,de GER,MFFW,Union Berlin,1992.0,10,261,0.0,0.03793017456359102,0.2234413965087282,0.2214214463840399,0.8728179551122195,0.9375810473815462,11.737241379310344,76.21724137931034,10.689655172413792,86.51379310344826,2.762413793103448,61.80689655172414,1.7251724137931033,1.0372413793103448,0.6927586206896552,0.3451724137931034,55.172413793103445,1.0434482758620687,0.6927586206896552,0.3451724137931034
Akin Famewo,Akin-Famewo,eng ENG,MF,Norwich City,1998.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaixys Romao,Alaixys-Romao,tg TOG,MF,Reims,1984.0,22,1781,0.0,0.04,0.0,0.05,0.76,0.66,12.8,85.8,21.4,87.8,6.52,75.0,0.66,3.74,0.66,0.05,16.7,0.61,1.82,0.91
Alan Empereur,Alan-Empereur,br BRA,DF,Hellas Verona,1994.0,17,1074,0.0,0.005081206496519721,0.0,0.0,1.452969837587007,1.6410208816705334,13.273109243697478,91.90084033613444,22.443697478991595,89.13193277310923,4.956974789915966,63.12605042016807,0.08781512605042016,3.1113445378151265,0.1676470588235294,0.0,0.0,0.2503361344537815,1.1784033613445377,1.680840336134454
Alassane Pléa,Alassane-Plea,fr FRA,FW,MGladbach,1993.0,49,3471,0.3591206501354449,0.3901896228380913,0.3231464888518441,0.23679308189206086,1.673206918107939,1.1259741612836007,12.845077720207255,80.45492227979275,7.202331606217616,74.1818652849741,2.509740932642487,66.72020725388602,1.4543005181347153,2.047720207253886,1.4495336787564765,0.36683937823834195,43.96632124352332,3.057461139896373,0.4408290155440414,0.3091709844559586
Alban Lafont,Alban-Lafont,fr FRA,GK,Nantes,1999.0,57,5130,0.0,0.0,0.0,0.0,1.0103448275862068,1.2286206896551726,2.840526315789474,99.26315789473684,8.228947368421052,98.53684210526316,7.893684210526317,40.39473684210526,0.03315789473684211,0.36947368421052634,0.034736842105263156,0.018947368421052633,0.0,0.0,0.0,0.0
Albert Lottin,Albert-Lottin,fr FRA,MF,Bordeaux,2001.0,1,45,0.0,0.0,0.0,0.0,2.0,6.0,10.0,83.3,18.0,100.0,6.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0
Alberto Cerri,Alberto-Cerri,it ITA,FW,Cagliari,1996.0,33,855,0.2759549795361528,0.2679399727148704,0.0,0.11731241473397,1.3860845839017735,2.8577285129604366,13.034736842105264,76.27052631578947,6.947263157894738,61.47684210526315,2.2062105263157896,66.2,1.5765263157894738,1.6826315789473683,1.050842105263158,0.0,35.143157894736845,2.5214736842105263,0.6293684210526316,0.21000000000000002
Alberto Cifuentes,Alberto-Cifuentes,es ESP,GK,Cádiz,1979.0,2,180,0.0,0.0,0.0,0.02,1.5,1.5,0.5,100.0,1.5,100.0,13.5,41.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Grassi,Alberto-Grassi,it ITA,MF,Parma,1995.0,32,1452,0.08982766239505083,0.05283252319929297,0.08982766239505083,0.033583738400353516,1.14480335837384,1.8120813079982323,13.726086956521739,88.29068322981365,11.7,85.49378881987577,2.73639751552795,63.85093167701863,0.49316770186335396,2.1773913043478257,0.49291925465838504,0.12322981366459626,33.38509316770186,0.8013664596273292,1.1185714285714285,2.048757763975155
Alberto Moreno,Alberto-Moreno,es ESP,DF,Villarreal,1992.0,18,1471,0.0,0.04,0.0,0.03,1.66,1.23,21.7,92.4,24.2,90.4,4.66,60.3,0.74,2.21,0.98,0.43,33.3,0.55,1.29,0.67
Alberto Paleari,Alberto-Paleari,it ITA,GK,Genoa,1992.0,2,116,0.0,0.0,0.0,0.0,1.54,2.31,7.69,100.0,6.15,100.0,5.38,28.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Paloschi,Alberto-Paloschi,it ITA,FW,SPAL,1990.0,17,642,0.0,0.27801418439716313,0.0,0.045177304964539006,0.7259574468085106,1.5047517730496454,7.365,87.88888888888889,2.9175,67.95555555555555,0.41638888888888886,65.97222222222221,0.8359722222222222,0.27902777777777776,0.0,0.0,6.805555555555555,1.8168055555555553,0.0,0.27791666666666665
Alberto Perea,Alberto-Perea,es ESP,MF,Cádiz,1990.0,22,1280,0.07,0.08,0.14,0.13,0.99,1.9,11.3,85.1,7.04,82.6,3.03,52.4,0.7,2.39,0.63,0.21,20.0,1.76,0.85,2.04
Alberto Soro,Alberto-Soro,es ESP,FWMF,Granada,1999.0,12,255,0.35,0.26,0.71,0.06,1.43,3.93,11.4,78.0,7.14,83.3,2.5,43.8,1.43,1.07,1.43,0.36,100.0,0.35,1.07,0.71
Albian Ajeti,Albian-Ajeti,ch SUI,MFFW,West Ham,1997.0,9,139,0.0,0.07,0.0,0.03,1.33,2.0,8.0,100.0,1.33,40.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.94,0.0,0.67
Albin Ekdal,Albin-Ekdal,se SWE,MF,Sampdoria,1989.0,59,4381,0.028169985886780616,0.050610004704406464,0.07061000470440647,0.04,1.3642700329308453,1.5719099890230515,16.207392197125255,88.9441478439425,14.423613963039012,87.76776180698151,4.0853182751540045,76.05318275154004,0.6375154004106776,3.366796714579055,0.5336960985626282,0.021765913757700206,16.95112936344969,0.6172073921971252,1.723819301848049,1.3786652977412728
Aleix Febas,Aleix-Febas,es ESP,MF,Mallorca,1996.0,29,1690,0.0,0.03,0.16,0.08,1.06,1.7,17.3,89.3,10.4,86.0,2.02,69.1,1.01,2.02,0.48,0.0,37.5,0.43,1.33,1.01
Aleix García,Aleix-Garcia,es ESP,MF,Eibar,1997.0,7,228,0.0,0.09,0.39,0.24,0.8,1.6,20.0,90.9,22.0,87.3,10.8,73.0,1.2,7.2,0.8,0.8,33.3,1.18,0.8,0.8
Aleix Vidal,Aleix-Vidal,es ESP,MF,Alavés,1989.0,40,2670,0.0672755905511811,0.08409448818897637,0.1715905511811024,0.16159055118110235,1.1020314960629922,1.180724409448819,14.693939393939393,85.15016835016834,12.899191919191917,81.01178451178451,4.710101010101009,54.135690235690234,1.5502356902356902,2.8253198653198655,1.0766329966329968,0.5060606060606061,33.188215488215484,0.7723569023569022,0.9051178451178451,0.7402693602693601
Alejandro Baena,Alejandro-Baena,es ESP,MF,Villarreal,2001.0,4,140,0.0,0.02358490566037736,0.0,0.02358490566037736,2.641509433962264,0.6745283018867925,11.8375,80.13749999999999,13.15,79.0,1.25125,43.75000000000001,1.25125,1.8725,0.62125,0.0,43.75000000000001,1.26,0.0,1.25125
Alejandro Blanco,Alejandro-Blanco,es ESP,MF,Valencia,1998.0,11,485,0.19,0.15,0.0,0.04,0.93,1.11,9.63,80.0,5.37,74.4,0.37,40.0,0.74,0.74,0.0,0.0,28.6,1.3,0.0,0.74
Alejandro Blesa,Alejandro-Blesa,es ESP,MF,Levante,2002.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Millán,Alejandro-Millan,es ESP,FW,Villarreal,1999.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Pozo Pozo,Alejandro-Pozo-Pozo,es ESP,FWMF,Sevilla,1999.0,45,3296,0.013711670480549198,0.007257055682684974,0.027423340961098396,0.02674294431731503,1.7378703279938978,3.241787948131197,16.634426229508197,86.86120218579234,13.940437158469946,78.49781420765028,4.589945355191257,47.345355191256836,0.7089617486338798,3.036010928961749,0.9820765027322405,0.43814207650273224,15.103278688524588,0.3292896174863388,1.5292349726775956,1.1163934426229507
Aleksa Terzić,Aleksa-Terzic,rs SRB,DF,Fiorentina,1999.0,2,8,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,50.0,10.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Dragović,Aleksandar-Dragovic,at AUT,DF,Leverkusen,1991.0,29,1805,0.03607903913211933,0.04,0.0,0.022026346377373114,1.7632041844246416,1.426861681518791,23.611,93.066,39.727999999999994,92.011,14.803,81.966,0.30069999999999997,7.2018,0.3503,0.0,28.681,0.2474,1.0534000000000001,0.9969999999999999
Aleksandar Kolarov,Aleksandar-Kolarov,rs SRB,DF,Roma,1985.0,39,3122,0.2044589977220957,0.20779043280182236,0.1144362186788155,0.16666287015945333,2.211053530751708,1.343263097949886,18.964841498559082,90.26023054755044,23.599423631123926,87.10806916426513,7.694178674351586,57.324207492795395,1.7854755043227668,3.369798270893372,1.384697406340058,0.49282420749279543,24.451585014409222,2.15971181556196,0.8621325648414986,0.5751296829971182
